"","landscape","site","year","StartDate","EndDate","QC","exposure","uniqueID","season","sample_ID","honey.bee.abund","mean.sampling.date","richness","total.abundance"
"2787","WAN","WAN08",2010,2010-05-03,2010-05-25,3,22,"WAN082010","spring","WAN082010_2010-05-03",0,134,4,10
"2788","WAN","WAN11",2010,2010-05-03,2010-05-25,3,22,"WAN112010","spring","WAN112010_2010-05-03",0,134,2,5
"2789","WAN","WAN13",2010,2010-05-03,2010-05-25,3,22,"WAN132010","spring","WAN132010_2010-05-03",0,134,4,16
"2790","HAR","HAR03",2010,2010-05-11,2010-05-25,3,14,"HAR032010","spring","HAR032010_2010-05-11",0,138,5,15
"2791","HAR","HAR07",2010,2010-05-11,2010-05-25,3,14,"HAR072010","spring","HAR072010_2010-05-11",0,138,6,16
"2792","HAR","HAR09",2010,2010-05-11,2010-05-25,3,14,"HAR092010","spring","HAR092010_2010-05-11",0,138,12,39
"2793","HAR","HAR13",2010,2010-05-11,2010-05-25,3,14,"HAR132010","spring","HAR132010_2010-05-11",0,138,4,7
"2794","HAR","HAR14",2010,2010-05-11,2010-05-25,3,14,"HAR142010","spring","HAR142010_2010-05-11",0,138,3,7
"2795","GFH","GFH06",2010,2010-05-04,2010-05-26,3,22,"GFH062010","spring","GFH062010_2010-05-04",0,135,2,3
"2796","GFH","GFH10",2010,2010-05-04,2010-05-26,3,22,"GFH102010","spring","GFH102010_2010-05-04",0,135,12,17
"2797","SIP","SIP05",2010,2010-05-04,2010-05-26,3,22,"SIP052010","spring","SIP052010_2010-05-04",0,135,3,3
"2798","SIP","SIP14",2010,2010-05-04,2010-05-26,3,22,"SIP142010","spring","SIP142010_2010-05-04",0,135,7,14
"2799","FBG","FBG03",2010,2010-05-24,2010-06-07,3,14,"FBG032010","spring","FBG032010_2010-05-24",0,151,2,6
"2800","FBG","FBG06",2010,2010-05-24,2010-06-07,3,14,"FBG062010","spring","FBG062010_2010-05-24",1,151,16,69
"2801","GFH","GFH02",2011,2011-05-18,2011-06-01,3,14,"GFH022011","spring","GFH022011_2011-05-18",1,145,4,11
"2802","FBG","FBG06",2011,2011-05-30,2011-06-14,3,15,"FBG062011","spring","FBG062011_2011-05-30",1,157.5,16,63
"2803","SST","SST16",2011,2011-05-30,2011-06-14,3,15,"SST162011","spring","SST162011_2011-05-30",0,157.5,5,23
"2804","GFH","GFH02",2011,2011-06-01,2011-06-16,3,15,"GFH022011","spring","GFH022011_2011-06-01",2,159.5,8,13
"2805","SIP","SIP07",2011,2011-06-01,2011-06-16,3,15,"SIP072011","spring","SIP072011_2011-06-01",0,159.5,8,15
"2806","SST","SST14",2012,2012-05-02,2012-05-15,3,13,"SST142012","spring","SST142012_2012-05-02",0,129.5,5,8
"2807","FBG","FBG15",2012,2012-05-15,2012-05-29,3,14,"FBG152012","spring","FBG152012_2012-05-15",0,143,12,38
"2808","SST","SST01",2012,2012-05-15,2012-05-29,3,14,"SST012012","spring","SST012012_2012-05-15",1,143,12,34
"2809","SST","SST14",2012,2012-05-15,2012-05-29,3,14,"SST142012","spring","SST142012_2012-05-15",1,143,13,69
"2810","SST","SST15",2012,2012-05-15,2012-05-29,3,14,"SST152012","spring","SST152012_2012-05-15",0,143,10,39
"2811","FBG","FBG15",2012,2012-05-29,2012-06-12,3,14,"FBG152012","spring","FBG152012_2012-05-29",1,157,10,37
"2812","WAN","WAN02",2013,2013-04-30,2013-05-14,3,14,"WAN022013","spring","WAN022013_2013-04-30",0,127,14,92
"2813","HAR","HAR13",2013,2013-05-14,2013-05-28,3,14,"HAR132013","spring","HAR132013_2013-05-14",0,141,6,7
"2814","SST","SST03",2013,2013-05-13,2013-05-29,3,16,"SST032013","spring","SST032013_2013-05-13",1,141,6,26
"2815","FBG","FBG04",2013,2013-05-27,2013-06-10,3,14,"FBG042013","spring","FBG042013_2013-05-27",0,154,9,13
"2816","HAR","HAR04",2013,2013-05-28,2013-06-11,3,14,"HAR042013","spring","HAR042013_2013-05-28",0,155,8,15
"2817","HAR","HAR14",2013,2013-05-28,2013-06-11,3,14,"HAR142013","spring","HAR142013_2013-05-28",1,155,4,5
"2818","SIP","SIP01",2014,2014-05-02,2014-05-14,3,12,"SIP012014","spring","SIP012014_2014-05-02",0,128,5,8
"2819","FBG","FBG10",2014,2014-05-12,2014-05-26,3,14,"FBG102014","spring","FBG102014_2014-05-12",1,139,14,30
"2820","SST","SST10",2014,2014-05-12,2014-05-26,3,14,"SST102014","spring","SST102014_2014-05-12",0,139,9,46
"2821","SST","SST13",2014,2014-05-12,2014-05-26,3,14,"SST132014","spring","SST132014_2014-05-12",0,139,8,12
"2822","SST","SST14",2014,2014-05-12,2014-05-26,3,14,"SST142014","spring","SST142014_2014-05-12",0,139,7,31
"2823","SST","SST16",2014,2014-05-12,2014-05-26,3,14,"SST162014","spring","SST162014_2014-05-12",0,139,1,3
"2824","FBG","FBG08",2015,2015-04-20,2015-05-04,3,14,"FBG082015","spring","FBG082015_2015-04-20",0,117,1,2
"2825","GFH","GFH12",2015,2015-04-21,2015-05-05,3,14,"GFH122015","spring","GFH122015_2015-04-21",0,118,1,1
"2826","GFH","GFH16",2015,2015-04-21,2015-05-05,3,14,"GFH162015","spring","GFH162015_2015-04-21",0,118,2,2
"2827","SST","SST02",2015,2015-05-04,2015-05-18,3,14,"SST022015","spring","SST022015_2015-05-04",0,131,12,38
"2828","GFH","GFH16",2015,2015-05-05,2015-05-19,3,14,"GFH162015","spring","GFH162015_2015-05-05",0,132,4,4
"2829","SIP","SIP07",2015,2015-05-05,2015-05-19,3,14,"SIP072015","spring","SIP072015_2015-05-05",0,132,10,20
"2830","SIP","SIP15",2015,2015-05-05,2015-05-19,3,14,"SIP152015","spring","SIP152015_2015-05-05",0,132,3,5
"2831","HAR","HAR07",2015,2015-05-06,2015-05-20,3,14,"HAR072015","spring","HAR072015_2015-05-06",1,133,7,17
"2832","SST","SST01",2015,2015-05-18,2015-06-01,3,14,"SST012015","spring","SST012015_2015-05-18",0,145,11,14
"2833","SST","SST06",2015,2015-05-18,2015-06-01,3,14,"SST062015","spring","SST062015_2015-05-18",0,145,4,5
"2834","HAR","HAR09",2015,2015-05-20,2015-06-02,3,13,"HAR092015","spring","HAR092015_2015-05-20",2,146.5,9,14
"2835","HAR","HAR13",2015,2015-05-20,2015-06-02,3,13,"HAR132015","spring","HAR132015_2015-05-20",2,146.5,3,5
"2836","WAN","WAN08",2015,2015-05-20,2015-06-02,3,13,"WAN082015","spring","WAN082015_2015-05-20",0,146.5,3,7
"2837","GFH","GFH16",2015,2015-05-19,2015-06-03,3,15,"GFH162015","spring","GFH162015_2015-05-19",1,146.5,9,17
"2838","SIP","SIP07",2015,2015-05-19,2015-06-03,3,15,"SIP072015","spring","SIP072015_2015-05-19",5,146.5,14,37
"2839","SIP","SIP15",2015,2015-05-19,2015-06-03,3,15,"SIP152015","spring","SIP152015_2015-05-19",0,146.5,6,13
"2840","HAR","HAR02",2016,2016-04-18,2016-05-02,3,14,"HAR022016","spring","HAR022016_2016-04-18",0,116,10,42
"2841","HAR","HAR03",2016,2016-04-18,2016-05-02,3,14,"HAR032016","spring","HAR032016_2016-04-18",0,116,7,17
"2842","HAR","HAR16",2016,2016-04-18,2016-05-02,3,14,"HAR162016","spring","HAR162016_2016-04-18",1,116,12,50
"2843","WAN","WAN10",2016,2016-04-18,2016-05-02,3,14,"WAN102016","spring","WAN102016_2016-04-18",1,116,9,14
"2844","FBG","FBG16",2016,2016-04-20,2016-05-04,3,14,"FBG162016","spring","FBG162016_2016-04-20",0,118,6,7
"2845","FBG","FBG09",2016,2016-05-04,2016-05-18,3,14,"FBG092016","spring","FBG092016_2016-05-04",0,132,13,33
"2846","SST","SST06",2016,2016-05-18,2016-06-01,3,14,"SST062016","spring","SST062016_2016-05-18",0,146,2,2
"2847","FBG","FBG04",2017,2017-04-20,2017-05-04,3,14,"FBG042017","spring","FBG042017_2017-04-20",0,117,12,30
"2848","HAR","HAR05",2018,2018-04-16,2018-04-30,3,14,"HAR052018","spring","HAR052018_2018-04-16",0,113,18,78
"2849","HAR","HAR12",2018,2018-04-16,2018-04-30,3,14,"HAR122018","spring","HAR122018_2018-04-16",0,113,6,18
"2850","GFH","GFH16",2018,2018-04-17,2018-05-01,3,14,"GFH162018","spring","GFH162018_2018-04-17",0,114,16,188
"2851","SIP","SIP02",2018,2018-04-17,2018-05-01,3,14,"SIP022018","spring","SIP022018_2018-04-17",0,114,12,22
"2852","FBG","FBG13",2018,2018-04-18,2018-05-02,3,14,"FBG132018","spring","FBG132018_2018-04-18",0,115,33,161
"2853","HAR","HAR03",2018,2018-04-30,2018-05-14,3,14,"HAR032018","spring","HAR032018_2018-04-30",2,127,8,21
"2854","HAR","HAR04",2018,2018-04-30,2018-05-14,3,14,"HAR042018","spring","HAR042018_2018-04-30",0,127,4,5
"2855","HAR","HAR06",2018,2018-04-30,2018-05-14,3,14,"HAR062018","spring","HAR062018_2018-04-30",1,127,13,22
"2856","HAR","HAR14",2018,2018-04-30,2018-05-14,3,14,"HAR142018","spring","HAR142018_2018-04-30",0,127,4,5
"2857","HAR","HAR15",2018,2018-04-30,2018-05-14,3,14,"HAR152018","spring","HAR152018_2018-04-30",2,127,15,95
"2858","SST","SST06",2018,2018-05-02,2018-05-16,3,14,"SST062018","spring","SST062018_2018-05-02",0,129,8,16
"2859","SST","SST15",2018,2018-05-02,2018-05-16,3,14,"SST152018","spring","SST152018_2018-05-02",0,129,13,67
"2860","SST","SST08",2018,2018-05-16,2018-05-30,3,14,"SST082018","spring","SST082018_2018-05-16",9,143,13,64
"2861","SST","SST11",2019,2019-04-15,2019-04-29,3,14,"SST112019","spring","SST112019_2019-04-15",0,112,6,2977
"2862","SST","SST15",2019,2019-04-15,2019-04-29,3,14,"SST152019","spring","SST152019_2019-04-15",0,112,16,1314
"2863","GFH","GFH04",2019,2019-04-16,2019-04-30,3,14,"GFH042019","spring","GFH042019_2019-04-16",1,113,14,43
"2864","SIP","SIP05",2019,2019-04-16,2019-04-30,3,14,"SIP052019","spring","SIP052019_2019-04-16",2,113,10,37
"2865","HAR","HAR02",2019,2019-04-17,2019-05-02,3,15,"HAR022019","spring","HAR022019_2019-04-17",2,114.5,16,114
"2866","HAR","HAR09",2019,2019-04-17,2019-05-02,3,15,"HAR092019","spring","HAR092019_2019-04-17",1,114.5,27,220
"2867","HAR","HAR16",2019,2019-04-17,2019-05-02,3,15,"HAR162019","spring","HAR162019_2019-04-17",3,114.5,18,76
"2868","HAR","HAR13",2019,2019-05-02,2019-05-15,3,13,"HAR132019","spring","HAR132019_2019-05-02",0,128.5,4,6
"2869","HAR","HAR02",2019,2019-05-15,2019-05-29,3,14,"HAR022019","spring","HAR022019_2019-05-15",0,142,17,38
"2870","WAN","WAN16",2019,2019-05-15,2019-05-29,3,14,"WAN162019","spring","WAN162019_2019-05-15",0,142,10,11
"2871","SST","SST02",2020,2020-04-15,2020-04-29,3,14,"SST022020","spring","SST022020_2020-04-15",0,113,8,32
"2872","SST","SST06",2020,2020-04-15,2020-04-29,3,14,"SST062020","spring","SST062020_2020-04-15",0,113,12,93
"2873","WAN","WAN05",2020,2020-05-12,2020-05-26,3,14,"WAN052020","spring","WAN052020_2020-05-12",7,140,11,37
"2874","SST","SST12",2020,2020-05-13,2020-05-27,3,14,"SST122020","spring","SST122020_2020-05-13",4,141,3,16
"2875","WAN","WAN03",2021,2021-04-27,2021-05-11,3,14,"WAN032021","spring","WAN032021_2021-04-27",0,124,10,30
"2876","WAN","WAN05",2021,2021-04-27,2021-05-11,3,14,"WAN052021","spring","WAN052021_2021-04-27",1,124,7,15
"2877","GFH","GFH04",2021,2021-04-28,2021-05-12,3,14,"GFH042021","spring","GFH042021_2021-04-28",1,125,9,22
"2878","GFH","GFH07",2021,2021-04-28,2021-05-12,3,14,"GFH072021","spring","GFH072021_2021-04-28",1,125,5,13
"2879","GFH","GFH16",2021,2021-04-28,2021-05-12,3,14,"GFH162021","spring","GFH162021_2021-04-28",0,125,15,43
"2880","SIP","SIP06",2021,2021-04-28,2021-05-12,3,14,"SIP062021","spring","SIP062021_2021-04-28",1,125,6,33
"2881","SIP","SIP07",2021,2021-04-28,2021-05-12,3,14,"SIP072021","spring","SIP072021_2021-04-28",0,125,4,15
"2882","FBG","FBG08",2021,2021-04-29,2021-05-13,3,14,"FBG082021","spring","FBG082021_2021-04-29",0,126,2,4
"2883","FBG","FBG09",2021,2021-04-29,2021-05-13,3,14,"FBG092021","spring","FBG092021_2021-04-29",0,126,4,4
"2884","SST","SST03",2021,2021-04-29,2021-05-13,3,14,"SST032021","spring","SST032021_2021-04-29",4,126,13,106
"2885","HAR","HAR03",2021,2021-05-11,2021-05-25,3,14,"HAR032021","spring","HAR032021_2021-05-11",0,138,5,30
"2886","GFH","GFH02",2021,2021-05-12,2021-05-26,3,14,"GFH022021","spring","GFH022021_2021-05-12",0,139,9,53
"2887","SST","SST14",2021,2021-05-13,2021-05-27,3,14,"SST142021","spring","SST142021_2021-05-13",0,140,9,11
"2888","GFH","GFH01",2010,2010-05-04,2010-05-26,4,22,"GFH012010","spring","GFH012010_2010-05-04",0,135,1,1
"2889","GFH","GFH04",2011,2011-05-04,2011-05-18,4,14,"GFH042011","spring","GFH042011_2011-05-04",1,131,6,12
"2890","GFH","GFH09",2011,2011-05-04,2011-05-18,4,14,"GFH092011","spring","GFH092011_2011-05-04",0,131,3,4
"2891","WAN","WAN07",2011,2011-05-31,2011-06-15,4,15,"WAN072011","spring","WAN072011_2011-05-31",1,158.5,3,4
"2892","GFH","GFH03",2011,2011-06-01,2011-06-16,4,15,"GFH032011","spring","GFH032011_2011-06-01",7,159.5,15,42
"2893","GFH","GFH04",2011,2011-06-01,2011-06-16,4,15,"GFH042011","spring","GFH042011_2011-06-01",4,159.5,16,40
"2894","GFH","GFH05",2011,2011-06-01,2011-06-16,4,15,"GFH052011","spring","GFH052011_2011-06-01",3,159.5,17,25
"2895","GFH","GFH06",2011,2011-06-01,2011-06-16,4,15,"GFH062011","spring","GFH062011_2011-06-01",2,159.5,5,5
"2896","GFH","GFH07",2011,2011-06-01,2011-06-16,4,15,"GFH072011","spring","GFH072011_2011-06-01",4,159.5,7,8
"2897","GFH","GFH08",2011,2011-06-01,2011-06-16,4,15,"GFH082011","spring","GFH082011_2011-06-01",6,159.5,9,13
"2898","GFH","GFH09",2011,2011-06-01,2011-06-16,4,15,"GFH092011","spring","GFH092011_2011-06-01",6,159.5,7,11
"2899","SIP","SIP01",2011,2011-06-01,2011-06-16,4,15,"SIP012011","spring","SIP012011_2011-06-01",0,159.5,5,15
"2900","SIP","SIP02",2011,2011-06-01,2011-06-16,4,15,"SIP022011","spring","SIP022011_2011-06-01",0,159.5,14,23
"2901","SIP","SIP03",2011,2011-06-01,2011-06-16,4,15,"SIP032011","spring","SIP032011_2011-06-01",0,159.5,18,20
"2902","SIP","SIP05",2011,2011-06-01,2011-06-16,4,15,"SIP052011","spring","SIP052011_2011-06-01",0,159.5,11,17
"2903","SIP","SIP06",2011,2011-06-01,2011-06-16,4,15,"SIP062011","spring","SIP062011_2011-06-01",0,159.5,5,6
"2904","SIP","SIP10",2011,2011-06-01,2011-06-16,4,15,"SIP102011","spring","SIP102011_2011-06-01",3,159.5,6,15
"2905","SIP","SIP11",2011,2011-06-01,2011-06-16,4,15,"SIP112011","spring","SIP112011_2011-06-01",1,159.5,8,19
"2906","SIP","SIP12",2011,2011-06-01,2011-06-16,4,15,"SIP122011","spring","SIP122011_2011-06-01",0,159.5,7,12
"2907","SIP","SIP13",2011,2011-06-01,2011-06-16,4,15,"SIP132011","spring","SIP132011_2011-06-01",0,159.5,9,12
"2908","SIP","SIP14",2011,2011-06-01,2011-06-16,4,15,"SIP142011","spring","SIP142011_2011-06-01",0,159.5,11,17
"2909","SIP","SIP15",2011,2011-06-01,2011-06-16,4,15,"SIP152011","spring","SIP152011_2011-06-01",0,159.5,7,9
"2910","SIP","SIP16",2011,2011-06-01,2011-06-16,4,15,"SIP162011","spring","SIP162011_2011-06-01",0,159.5,10,15
"2911","SST","SST12",2012,2012-05-29,2012-06-12,4,14,"SST122012","spring","SST122012_2012-05-29",0,157,13,24
"2912","GFH","GFH06",2013,2013-05-16,2013-06-03,4,18,"GFH062013","spring","GFH062013_2013-05-16",0,145,13,32
"2913","FBG","FBG08",2014,2014-05-12,2014-05-26,4,14,"FBG082014","spring","FBG082014_2014-05-12",0,139,7,11
"2914","FBG","FBG08",2015,2015-05-04,2015-05-18,4,14,"FBG082015","spring","FBG082015_2015-05-04",0,131,3,3
"2915","HAR","HAR05",2016,2016-05-02,2016-05-17,4,15,"HAR052016","spring","HAR052016_2016-05-02",0,130.5,1,2
"2916","HAR","HAR03",2016,2016-05-17,2016-05-30,4,13,"HAR032016","spring","HAR032016_2016-05-17",0,144.5,3,3
"2917","SST","SST10",2018,2018-05-02,2018-05-16,4,14,"SST102018","spring","SST102018_2018-05-02",0,129,11,26
"2918","HAR","HAR01",2018,2018-05-14,2018-05-28,4,14,"HAR012018","spring","HAR012018_2018-05-14",0,141,3,4
"2919","SIP","SIP03",2021,2021-04-14,2021-04-28,4,14,"SIP032021","spring","SIP032021_2021-04-14",0,111,7,12
"2920","HAR","HAR01",2010,2010-05-25,2010-06-08,6,14,"HAR012010","spring","HAR012010_2010-05-25",4,152,6,8
"2921","HAR","HAR02",2010,2010-05-25,2010-06-08,6,14,"HAR022010","spring","HAR022010_2010-05-25",2,152,14,34
"2922","HAR","HAR03",2010,2010-05-25,2010-06-08,6,14,"HAR032010","spring","HAR032010_2010-05-25",0,152,11,16
"2923","HAR","HAR04",2010,2010-05-25,2010-06-08,6,14,"HAR042010","spring","HAR042010_2010-05-25",2,152,11,13
"2924","HAR","HAR05",2010,2010-05-25,2010-06-08,6,14,"HAR052010","spring","HAR052010_2010-05-25",3,152,19,53
"2925","HAR","HAR06",2010,2010-05-25,2010-06-08,6,14,"HAR062010","spring","HAR062010_2010-05-25",24,152,14,25
"2926","HAR","HAR07",2010,2010-05-25,2010-06-08,6,14,"HAR072010","spring","HAR072010_2010-05-25",3,152,15,47
"2927","HAR","HAR08",2010,2010-05-25,2010-06-08,6,14,"HAR082010","spring","HAR082010_2010-05-25",1,152,4,8
"2928","HAR","HAR09",2010,2010-05-25,2010-06-08,6,14,"HAR092010","spring","HAR092010_2010-05-25",3,152,19,35
"2929","HAR","HAR10",2010,2010-05-25,2010-06-08,6,14,"HAR102010","spring","HAR102010_2010-05-25",5,152,17,61
"2930","HAR","HAR11",2010,2010-05-25,2010-06-08,6,14,"HAR112010","spring","HAR112010_2010-05-25",0,152,16,25
"2931","HAR","HAR12",2010,2010-05-25,2010-06-08,6,14,"HAR122010","spring","HAR122010_2010-05-25",1,152,6,13
"2932","HAR","HAR13",2010,2010-05-25,2010-06-08,6,14,"HAR132010","spring","HAR132010_2010-05-25",2,152,10,10
"2933","HAR","HAR14",2010,2010-05-25,2010-06-08,6,14,"HAR142010","spring","HAR142010_2010-05-25",5,152,15,34
"2934","HAR","HAR15",2010,2010-05-25,2010-06-08,6,14,"HAR152010","spring","HAR152010_2010-05-25",1,152,15,38
"2935","HAR","HAR16",2010,2010-05-25,2010-06-08,6,14,"HAR162010","spring","HAR162010_2010-05-25",10,152,16,29
"2936","WAN","WAN01",2010,2010-05-25,2010-06-08,6,14,"WAN012010","spring","WAN012010_2010-05-25",0,152,11,16
"2937","WAN","WAN02",2010,2010-05-25,2010-06-08,6,14,"WAN022010","spring","WAN022010_2010-05-25",0,152,6,23
"2938","WAN","WAN03",2010,2010-05-25,2010-06-08,6,14,"WAN032010","spring","WAN032010_2010-05-25",0,152,5,8
"2939","WAN","WAN04",2010,2010-05-25,2010-06-08,6,14,"WAN042010","spring","WAN042010_2010-05-25",0,152,12,32
"2940","WAN","WAN05",2010,2010-05-25,2010-06-08,6,14,"WAN052010","spring","WAN052010_2010-05-25",0,152,6,14
"2941","WAN","WAN06",2010,2010-05-25,2010-06-08,6,14,"WAN062010","spring","WAN062010_2010-05-25",0,152,10,17
"2942","WAN","WAN07",2010,2010-05-25,2010-06-08,6,14,"WAN072010","spring","WAN072010_2010-05-25",0,152,11,12
"2943","WAN","WAN08",2010,2010-05-25,2010-06-08,6,14,"WAN082010","spring","WAN082010_2010-05-25",0,152,9,23
"2944","WAN","WAN09",2010,2010-05-25,2010-06-08,6,14,"WAN092010","spring","WAN092010_2010-05-25",1,152,15,51
"2945","WAN","WAN10",2010,2010-05-25,2010-06-08,6,14,"WAN102010","spring","WAN102010_2010-05-25",0,152,4,10
"2946","WAN","WAN11",2010,2010-05-25,2010-06-08,6,14,"WAN112010","spring","WAN112010_2010-05-25",0,152,2,2
"2947","WAN","WAN12",2010,2010-05-25,2010-06-08,6,14,"WAN122010","spring","WAN122010_2010-05-25",1,152,15,25
"2948","WAN","WAN13",2010,2010-05-25,2010-06-08,6,14,"WAN132010","spring","WAN132010_2010-05-25",0,152,2,11
"2949","WAN","WAN14",2010,2010-05-25,2010-06-08,6,14,"WAN142010","spring","WAN142010_2010-05-25",0,152,5,7
"2950","WAN","WAN15",2010,2010-05-25,2010-06-08,6,14,"WAN152010","spring","WAN152010_2010-05-25",0,152,12,17
"2951","WAN","WAN16",2010,2010-05-25,2010-06-08,6,14,"WAN162010","spring","WAN162010_2010-05-25",1,152,17,32
"2952","GFH","GFH01",2010,2010-05-26,2010-06-09,6,14,"GFH012010","spring","GFH012010_2010-05-26",0,153,6,9
"2953","GFH","GFH02",2010,2010-05-26,2010-06-09,6,14,"GFH022010","spring","GFH022010_2010-05-26",0,153,6,10
"2954","GFH","GFH03",2010,2010-05-26,2010-06-09,6,14,"GFH032010","spring","GFH032010_2010-05-26",0,153,6,7
"2955","GFH","GFH05",2010,2010-05-26,2010-06-09,6,14,"GFH052010","spring","GFH052010_2010-05-26",1,153,7,12
"2956","GFH","GFH06",2010,2010-05-26,2010-06-09,6,14,"GFH062010","spring","GFH062010_2010-05-26",0,153,2,3
"2957","GFH","GFH07",2010,2010-05-26,2010-06-09,6,14,"GFH072010","spring","GFH072010_2010-05-26",5,153,4,8
"2958","GFH","GFH08",2010,2010-05-26,2010-06-09,6,14,"GFH082010","spring","GFH082010_2010-05-26",0,153,5,6
"2959","GFH","GFH09",2010,2010-05-26,2010-06-09,6,14,"GFH092010","spring","GFH092010_2010-05-26",0,153,4,5
"2960","GFH","GFH10",2010,2010-05-26,2010-06-09,6,14,"GFH102010","spring","GFH102010_2010-05-26",1,153,10,15
"2961","GFH","GFH11",2010,2010-05-26,2010-06-09,6,14,"GFH112010","spring","GFH112010_2010-05-26",0,153,10,19
"2962","GFH","GFH12",2010,2010-05-26,2010-06-09,6,14,"GFH122010","spring","GFH122010_2010-05-26",4,153,8,8
"2963","GFH","GFH13",2010,2010-05-26,2010-06-09,6,14,"GFH132010","spring","GFH132010_2010-05-26",8,153,4,4
"2964","GFH","GFH14",2010,2010-05-26,2010-06-09,6,14,"GFH142010","spring","GFH142010_2010-05-26",1,153,12,17
"2965","GFH","GFH15",2010,2010-05-26,2010-06-09,6,14,"GFH152010","spring","GFH152010_2010-05-26",3,153,4,7
"2966","GFH","GFH16",2010,2010-05-26,2010-06-09,6,14,"GFH162010","spring","GFH162010_2010-05-26",1,153,5,8
"2967","SIP","SIP01",2010,2010-05-26,2010-06-09,6,14,"SIP012010","spring","SIP012010_2010-05-26",11,153,7,11
"2968","SIP","SIP02",2010,2010-05-26,2010-06-09,6,14,"SIP022010","spring","SIP022010_2010-05-26",0,153,10,19
"2969","SIP","SIP03",2010,2010-05-26,2010-06-09,6,14,"SIP032010","spring","SIP032010_2010-05-26",0,153,6,6
"2970","SIP","SIP05",2010,2010-05-26,2010-06-09,6,14,"SIP052010","spring","SIP052010_2010-05-26",6,153,9,17
"2971","SIP","SIP06",2010,2010-05-26,2010-06-09,6,14,"SIP062010","spring","SIP062010_2010-05-26",1,153,5,6
"2972","SIP","SIP07",2010,2010-05-26,2010-06-09,6,14,"SIP072010","spring","SIP072010_2010-05-26",1,153,10,21
"2973","SIP","SIP08",2010,2010-05-26,2010-06-09,6,14,"SIP082010","spring","SIP082010_2010-05-26",0,153,6,11
"2974","SIP","SIP09",2010,2010-05-26,2010-06-09,6,14,"SIP092010","spring","SIP092010_2010-05-26",0,153,6,7
"2975","SIP","SIP10",2010,2010-05-26,2010-06-09,6,14,"SIP102010","spring","SIP102010_2010-05-26",2,153,3,9
"2976","SIP","SIP11",2010,2010-05-26,2010-06-09,6,14,"SIP112010","spring","SIP112010_2010-05-26",2,153,3,7
"2977","SIP","SIP12",2010,2010-05-26,2010-06-09,6,14,"SIP122010","spring","SIP122010_2010-05-26",2,153,5,5
"2978","SIP","SIP13",2010,2010-05-26,2010-06-09,6,14,"SIP132010","spring","SIP132010_2010-05-26",0,153,6,8
"2979","SIP","SIP14",2010,2010-05-26,2010-06-09,6,14,"SIP142010","spring","SIP142010_2010-05-26",0,153,9,17
"2980","SIP","SIP15",2010,2010-05-26,2010-06-09,6,14,"SIP152010","spring","SIP152010_2010-05-26",1,153,7,13
"2981","SIP","SIP16",2010,2010-05-26,2010-06-09,6,14,"SIP162010","spring","SIP162010_2010-05-26",0,153,1,1
"2982","HAR","HAR01",2012,2012-05-03,2012-05-16,6,13,"HAR012012","spring","HAR012012_2012-05-03",0,130.5,7,8
"2983","HAR","HAR02",2012,2012-05-03,2012-05-16,6,13,"HAR022012","spring","HAR022012_2012-05-03",0,130.5,12,32
"2984","HAR","HAR03",2012,2012-05-03,2012-05-16,6,13,"HAR032012","spring","HAR032012_2012-05-03",0,130.5,8,11
"2985","HAR","HAR04",2012,2012-05-03,2012-05-16,6,13,"HAR042012","spring","HAR042012_2012-05-03",0,130.5,9,12
"2986","HAR","HAR05",2012,2012-05-03,2012-05-16,6,13,"HAR052012","spring","HAR052012_2012-05-03",0,130.5,19,31
"2987","HAR","HAR06",2012,2012-05-03,2012-05-16,6,13,"HAR062012","spring","HAR062012_2012-05-03",3,130.5,10,13
"2988","HAR","HAR07",2012,2012-05-03,2012-05-16,6,13,"HAR072012","spring","HAR072012_2012-05-03",1,130.5,3,6
"2989","HAR","HAR08",2012,2012-05-03,2012-05-16,6,13,"HAR082012","spring","HAR082012_2012-05-03",0,130.5,1,1
"2990","HAR","HAR09",2012,2012-05-03,2012-05-16,6,13,"HAR092012","spring","HAR092012_2012-05-03",0,130.5,18,36
"2991","HAR","HAR10",2012,2012-05-03,2012-05-16,6,13,"HAR102012","spring","HAR102012_2012-05-03",12,130.5,9,10
"2992","HAR","HAR11",2012,2012-05-03,2012-05-16,6,13,"HAR112012","spring","HAR112012_2012-05-03",34,130.5,4,5
"2993","HAR","HAR12",2012,2012-05-03,2012-05-16,6,13,"HAR122012","spring","HAR122012_2012-05-03",9,130.5,8,13
"2994","HAR","HAR13",2012,2012-05-03,2012-05-16,6,13,"HAR132012","spring","HAR132012_2012-05-03",3,130.5,1,1
"2995","HAR","HAR14",2012,2012-05-03,2012-05-16,6,13,"HAR142012","spring","HAR142012_2012-05-03",1,130.5,11,32
"2996","HAR","HAR15",2012,2012-05-03,2012-05-16,6,13,"HAR152012","spring","HAR152012_2012-05-03",4,130.5,10,29
"2997","HAR","HAR16",2012,2012-05-03,2012-05-16,6,13,"HAR162012","spring","HAR162012_2012-05-03",4,130.5,11,21
"2998","WAN","WAN01",2012,2012-05-03,2012-05-16,6,13,"WAN012012","spring","WAN012012_2012-05-03",5,130.5,18,70
"2999","WAN","WAN02",2012,2012-05-03,2012-05-16,6,13,"WAN022012","spring","WAN022012_2012-05-03",1,130.5,6,11
"3000","WAN","WAN03",2012,2012-05-03,2012-05-16,6,13,"WAN032012","spring","WAN032012_2012-05-03",1,130.5,10,19
